#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:16s_all_MAFFT" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:16s_all_MAFFT" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:16s_all_MAFFT" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.16s_all_MAFFT" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:16s_all_MAFFT" name="distribution" x="@birthRate.t:16s_all_MAFFT">
#            <Gamma id="Gamma.6" name="distr">
#                <parameter estimate="false" id="RealParameter.14" name="alpha" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="RealParameter.15" name="beta" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateACPrior.s:16s_all_MAFFT" name="distribution">
#            <parameter id="rateAC.s:16s_all_MAFFT" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateATPrior.s:16s_all_MAFFT" name="distribution">
#            <parameter id="rateAT.s:16s_all_MAFFT" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.6" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateCGPrior.s:16s_all_MAFFT" name="distribution">
#            <parameter id="rateCG.s:16s_all_MAFFT" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.3" name="distr">
#                <parameter estimate="false" id="RealParameter.7" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.8" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateGTPrior.s:16s_all_MAFFT" name="distribution">
#            <parameter id="rateGT.s:16s_all_MAFFT" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.5" name="distr">
#                <parameter estimate="false" id="RealParameter.11" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.12" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@16s_all_MAFFT" id="treeLikelihood.16s_all_MAFFT" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:16s_all_MAFFT">
#            <siteModel id="SiteModel.s:16s_all_MAFFT" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:16s_all_MAFFT" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:16s_all_MAFFT" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:16s_all_MAFFT" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="gtr.s:16s_all_MAFFT" rateAC="@rateAC.s:16s_all_MAFFT" rateAT="@rateAT.s:16s_all_MAFFT" rateCG="@rateCG.s:16s_all_MAFFT" rateGT="@rateGT.s:16s_all_MAFFT" spec="beast.base.evolution.substitutionmodel.GTR">
#                    <parameter estimate="false" id="rateAG.s:16s_all_MAFFT" lower="0.0" name="rateAG" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                    <parameter estimate="false" id="rateCT.s:16s_all_MAFFT" lower="0.0" name="rateCT" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                    <frequencies data="@16s_all_MAFFT" id="empiricalFreqs.s:16s_all_MAFFT" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:16s_all_MAFFT" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:16s_all_MAFFT" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	YuleModel	birthRate	rateAC	rateAT	rateCG	rateGT
471000	-6259.752222374991	-6259.7510523850215	-0.0011699899695150062	-6259.7510523850215	0.1904819519758673	0.7500197085931443	7.169616872981719	3.3564191338740055	0.40278508776304256	0.7082604890992433	0.014084258142326304	0.1348054699608355
472000	-6254.372702345063	-6256.060334456354	1.6876321112916421	-6256.060334456354	0.1748574181600637	0.7008151956139111	11.472792765619902	10.950117801954464	0.40278508776304256	0.7082604890992433	0.014084258142326304	0.1348054699608355
473000	-6253.803880329681	-6255.980685276494	2.1768049468132604	-6255.980685276494	0.18043590749723998	0.7058438413191129	11.259006908323112	9.194769585765679	0.40278508776304256	0.7082604890992433	0.014084258142326304	0.1348054699608355
474000	-6255.93888505943	-6256.343953682674	0.40506862324381365	-6256.343953682674	0.18375765306651298	0.7447037469408448	10.850258106589811	12.907072309247646	0.40278508776304256	0.608606615210995	0.014084258142326304	0.1348054699608355
475000	-6255.767827921294	-6258.107084892316	2.3392569710224365	-6258.107084892316	0.17743626191802644	0.7038159453949768	7.470067671199115	3.4445813286697815	0.40278508776304256	0.7089858323627669	0.001614165734861721	0.1348054699608355
476000	-6252.532856407701	-6256.491589247379	3.958732839678265	-6256.491589247379	0.18010149999934094	0.7277617723842309	11.094051559273876	9.477923041188626	0.40278508776304256	0.7089858323627669	0.001614165734861721	0.1348054699608355
477000	-6252.085447743379	-6256.536229656778	4.450781913399678	-6256.536229656778	0.16940661090235518	0.6930529053212948	11.268613358235488	8.66318234747701	0.40278508776304256	0.7089858323627669	0.001614165734861721	0.1348054699608355
478000	-6253.671043489942	-6256.758159969231	3.0871164792887233	-6256.758159969231	0.17935821795379991	0.7256985779265215	11.179743504575129	11.837083850411489	0.40278508776304256	0.7089858323627669	0.001614165734861721	0.1348054699608355
479000	-6251.742765424716	-6256.1878704532755	4.445105028559966	-6256.1878704532755	0.17485668024221165	0.6977900318486776	11.168837356409648	8.417428638708639	0.40278508776304256	0.7089858323627669	0.001614165734861721	0.1348054699608355
480000	-6254.094836561288	-6258.304023917367	4.2091873560792825	-6258.304023917367	0.1823647763236245	0.7107216842123132	11.200434926982359	9.110763333132397	0.40278508776304256	0.7089858323627669	0.001614165734861721	0.1348054699608355
481000	-6255.560776508794	-6259.25914145778	3.69836494898587	-6259.25914145778	0.17803676940168298	0.7110811368843126	9.192738804895898	4.860305497099403	0.40278508776304256	0.7089858323627669	0.001614165734861721	0.1348054699608355
482000	-6257.854838766563	-6261.869954290775	4.015115524211882	-6261.869954290775	0.18873331613188787	0.7308624103775068	11.023193420118094	9.15386292094314	0.40278508776304256	0.7089858323627669	0.001614165734861721	0.1348054699608355
483000	-6255.331485861829	-6260.007534177647	4.676048315818834	-6260.007534177647	0.18692622937785772	0.7363327683495269	9.54203733271998	5.436536257214406	0.40278508776304256	0.7089858323627669	0.001614165734861721	0.058270140108979226
484000	-6253.593249255012	-6259.356253210631	5.763003955618704	-6259.356253210631	0.159981730412652	0.6685350276627773	11.372903368419948	8.27204881476531	0.40278508776304256	0.5516518919868605	0.001614165734861721	0.058270140108979226
485000	-6254.329762164386	-6258.159637498884	3.8298753344978143	-6258.159637498884	0.19301580540373917	0.7381939427221391	10.382763460186464	6.957952133544115	0.40278508776304256	0.5516518919868605	0.007245444207800054	0.058270140108979226
486000	-6255.2783774814	-6259.522751805183	4.24437432378406	-6259.522751805183	0.17175101995485262	0.6688073752988966	11.555354170756427	8.985615144056426	0.40278508776304256	0.5516518919868605	0.007245444207800054	0.058270140108979226
487000	-6258.068743953285	-6261.402002502562	3.3332585492775904	-6261.402002502562	0.16383533404612197	0.6859201434078588	10.06000278677687	5.764844943133653	0.40278508776304256	0.5516518919868605	0.007245444207800054	0.10700865260898879
488000	-6255.903269563936	-6259.46946513664	3.566195572704113	-6259.46946513664	0.1788947670890581	0.6894613817579271	10.641016026976292	6.787650611588727	0.40278508776304256	0.5516518919868605	0.007245444207800054	0.10700865260898879
489000	-6252.399131833438	-6255.759517900596	3.3603860671574823	-6255.759517900596	0.17641883482357784	0.7238765260642634	10.615464469449316	7.29132820953553	0.40278508776304256	0.5516518919868605	0.007245444207800054	0.10700865260898879
490000	-6253.141342993009	-6256.494476909675	3.3531339166653877	-6256.494476909675	0.1766633036440987	0.7169786927529896	10.971784504765711	8.270488213182526	0.40278508776304256	0.5516518919868605	0.007245444207800054	0.10700865260898879
491000	-6255.444944523837	-6258.848219919309	3.403275395471602	-6258.848219919309	0.18295302703727506	0.7176449081978904	10.769641227338036	7.595694859518208	0.40278508776304256	0.5516518919868605	0.007245444207800054	0.10700865260898879
492000	-6258.588704090486	-6260.063604225216	1.4749001347295387	-6260.063604225216	0.16798175847498145	0.705886101138324	11.276253315113092	13.635921511198749	0.40278508776304256	0.5516518919868605	0.007245444207800054	0.10700865260898879
493000	-6251.727449031447	-6254.978606967041	3.2511579355938816	-6254.978606967041	0.16764998109122872	0.6774692237896247	9.879271748172775	5.4583037106232695	0.40278508776304256	0.5516518919868605	0.007245444207800054	0.10700865260898879
494000	-6251.29339865873	-6254.42023973477	3.126841076039379	-6254.42023973477	0.17858928189243461	0.7109599349428416	11.045081736940439	8.364229648242999	0.5250121459718551	0.5516518919868605	0.007245444207800054	0.10700865260898879
495000	-6250.624465584012	-6254.07381731407	3.4493517300582743	-6254.07381731407	0.16588759949914794	0.6572818984052523	11.725204153781945	9.289237680861742	0.5250121459718551	0.5516518919868605	0.007245444207800054	0.10700865260898879
496000	-6253.899778095289	-6253.744729330131	-0.1550487651574899	-6253.744729330131	0.18650356749798735	0.7225498848756856	11.207902309326517	12.013372650011041	0.5250121459718551	0.5516518919868605	0.05806393438917436	0.10700865260898879
497000	-6250.374760352907	-6251.224056762779	0.8492964098717903	-6251.224056762779	0.1640404192820994	0.652416006284745	11.997232238391424	10.881309311573359	0.5250121459718551	0.7075543277934615	0.05806393438917436	0.10700865260898879
498000	-6249.720522820367	-6250.280796895616	0.5602740752493494	-6250.280796895616	0.1807944647347277	0.7340804998599606	10.979843493408572	9.057717697252844	0.5250121459718551	0.7075543277934615	0.05806393438917436	0.10700865260898879
499000	-6249.877004086003	-6250.510968540325	0.633964454322461	-6250.510968540325	0.17086113688288224	0.6955969121783909	11.47755954216004	10.12942349066311	0.5250121459718551	0.7075543277934615	0.05806393438917436	0.10700865260898879
500000	-6250.48689935254	-6251.828528995917	1.3416296433767771	-6251.828528995917	0.18278334777399372	0.7108190313143521	11.290404264426087	12.876120609375585	0.5250121459718551	0.7075543277934615	0.00690290075582216	0.10700865260898879
501000	-6244.192896772364	-6249.999345208865	5.806448436500746	-6249.999345208865	0.17153991570320914	0.695371944682362	11.346569082557673	9.14548641054214	0.5250121459718551	0.7075543277934615	3.3131580839680094E-4	0.10700865260898879
502000	-6245.502629599712	-6251.374437502544	5.871807902831781	-6251.374437502544	0.163415678283929	0.6720569926234687	10.221008757061291	5.880362815201876	0.5250121459718551	0.7075543277934615	3.3131580839680094E-4	0.10700865260898879
503000	-6250.676759504949	-6256.535314598235	5.858555093286851	-6256.535314598235	0.16375534460707641	0.6617014183328357	10.146164070973413	5.692100975511578	0.5250121459718551	0.7075543277934615	3.3131580839680094E-4	0.10700865260898879
504000	-6251.532124417619	-6256.268926439176	4.7368020215561	-6256.268926439176	0.173747961049605	0.7306552747505213	11.142049541853982	11.298571894161132	0.5250121459718551	0.7075543277934615	3.3131580839680094E-4	0.10700865260898879
505000	-6245.673135935529	-6249.531511772416	3.858375836886461	-6249.531511772416	0.17656582050412944	0.7008064974359935	10.895034123114135	7.588592473913056	0.5250121459718551	0.7075543277934615	0.0029841710138598567	0.10700865260898879
506000	-6245.405121104315	-6249.1879443877415	3.782823283426695	-6249.1879443877415	0.17703953145511697	0.7072127160050539	10.053442381058334	5.940958352309613	0.5250121459718551	0.5884610626040043	0.0029841710138598567	0.10700865260898879
507000	-6248.668857662813	-6253.281899689751	4.61304202693837	-6253.281899689751	0.17373715472789486	0.6976299789717	10.091801705290653	5.912483103524452	0.5250121459718551	0.5884610626040043	0.0029841710138598567	0.0472566172634393
508000	-6252.070737563357	-6256.928945532946	4.85820796958901	-6256.928945532946	0.18137740907766747	0.6968157325354499	10.879759686670234	7.464161622763976	0.5250121459718551	0.5884610626040043	0.0029841710138598567	0.0472566172634393
509000	-6251.929278523353	-6256.088226100611	4.1589475772577424	-6256.088226100611	0.17446298044489522	0.7104578311446604	11.285183716363864	9.69665806904173	0.5250121459718551	0.752576894983251	0.0029841710138598567	0.0472566172634393
510000	-6247.037136305004	-6253.5844547142215	6.547318409216713	-6253.5844547142215	0.17702120061931373	0.7157779372967422	9.355869821563871	5.067840408834547	0.5250121459718551	0.752576894983251	1.8302875322345625E-4	0.0472566172634393
511000	-6244.707974844272	-6249.016653237377	4.30867839310508	-6249.016653237377	0.1759837900357301	0.7176282203511417	10.924138965167964	8.107475059154853	0.5250121459718551	0.6215381912015638	0.002253009992762069	0.08546780126809539
512000	-6246.65742787466	-6251.254227237758	4.5967993630974995	-6251.254227237758	0.1753889121133944	0.6844769164115734	11.021211683606907	7.594709314204177	0.5250121459718551	0.6215381912015638	0.002253009992762069	0.08546780126809539
513000	-6253.941373468974	-6253.182636126902	-0.7587373420717092	-6253.182636126902	0.1886955865531144	0.7437160377640768	10.898717633170648	12.60031986722533	0.5250121459718551	0.6215381912015638	0.06750815206686672	0.08546780126809539
514000	-6248.056241172125	-6250.923493377531	2.8672522054056087	-6250.923493377531	0.1832304520249729	0.715916096297238	10.636121829478688	7.195119759253096	0.5250121459718551	0.6215381912015638	0.010804922820692292	0.08546780126809539
515000	-6248.837985052761	-6249.960933564563	1.1229485118017553	-6249.960933564563	0.1754533436277482	0.716442421502566	11.205238938984236	13.005972790189318	0.5250121459718551	0.6215381912015638	0.010804922820692292	0.08546780126809539
516000	-6249.183335628408	-6252.042181075289	2.8588454468812516	-6252.042181075289	0.16849566307056058	0.714423153933652	10.519627019623261	6.893212007257814	0.5250121459718551	0.6215381912015638	0.010804922820692292	0.08546780126809539
517000	-6252.612228636603	-6255.045676080422	2.433447443819033	-6255.045676080422	0.18076634398680355	0.7248623730370708	9.602471997401384	5.433959917915567	0.5250121459718551	0.6215381912015638	0.010804922820692292	0.08546780126809539
518000	-6246.831610449624	-6249.943071387936	3.1114609383116507	-6249.943071387936	0.1635676986102035	0.6777368636721426	10.771491985141221	6.891097298691504	0.5250121459718551	0.6215381912015638	0.010804922820692292	0.08546780126809539
519000	-6250.428411911382	-6251.801503848119	1.3730919367373442	-6251.801503848119	0.1705319185906714	0.7189851885783943	11.222196629152238	12.452650987967377	0.5250121459718551	0.6215381912015638	0.010804922820692292	0.08546780126809539
520000	-6250.339395096424	-6252.2362260712825	1.8968309748590686	-6252.2362260712825	0.18652613378081997	0.7435117227435002	8.82642449964464	4.638576766248524	0.5250121459718551	0.6215381912015638	0.010804922820692292	0.08546780126809539
521000	-6249.854770366091	-6252.906501700564	3.051731334473714	-6252.906501700564	0.1642247882971949	0.6873578040895068	11.210337383201612	8.247641103910059	0.5250121459718551	0.6215381912015638	0.010804922820692292	0.08546780126809539
522000	-6247.4166740694245	-6250.3088057849145	2.892131715489625	-6250.3088057849145	0.17032958839127232	0.6996857973974999	11.213636270553577	8.674316782627471	0.5250121459718551	0.6215381912015638	0.010804922820692292	0.08546780126809539
523000	-6252.212675457552	-6253.8981819193	1.6855064617482416	-6253.8981819193	0.1839380228312283	0.7483941409647084	10.953265238741853	10.532572553912216	0.6473539330192575	0.6215381912015638	0.010804922820692292	0.08546780126809539
524000	-6255.438980657188	-6255.554235469568	0.11525481237970758	-6255.554235469568	0.18229737294479414	0.727871675212709	11.168060413267824	11.505914034212294	0.6473539330192575	0.6215381912015638	0.04634037140891852	0.08546780126809539
525000	-6250.964917093918	-6252.475987856617	1.5110707626988398	-6252.475987856617	0.16001074416012026	0.6633470880830323	10.58705217637786	6.369624303278385	0.6473539330192575	0.6215381912015638	0.04634037140891852	0.08546780126809539
526000	-6248.887653416615	-6250.494191673369	1.6065382567536393	-6250.494191673369	0.18329693271545486	0.7373854986603772	10.991814548002953	12.465762979217162	0.6473539330192575	0.6215381912015638	0.005281444875845007	0.08546780126809539
527000	-6252.581502415305	-6256.060687252155	3.479184836849212	-6256.060687252155	0.17864478873774933	0.7199372082922851	10.014402757223126	5.999918900503646	0.4576698309017326	0.6215381912015638	0.005281444875845007	0.08546780126809539
528000	-6249.406248109667	-6252.992503622982	3.5862555133149057	-6252.992503622982	0.16985688435936513	0.6967383182659906	11.378760296351436	9.415773310126639	0.4576698309017326	0.6215381912015638	0.005281444875845007	0.08546780126809539
529000	-6247.637138739142	-6251.162893113599	3.5257543744571187	-6251.162893113599	0.1809614883648214	0.7316910094314288	10.802422672381741	8.077490148744333	0.4576698309017326	0.6215381912015638	0.005281444875845007	0.08546780126809539
530000	-6246.452534907221	-6251.022249304897	4.5697143976758525	-6251.022249304897	0.17798572140649832	0.7060908065461419	10.864815402428587	7.617140462886588	0.6043661857070072	0.6215381912015638	0.001679333334063213	0.08546780126809539
531000	-6245.769687461471	-6250.311879463284	4.542192001812202	-6250.311879463284	0.16658211921405403	0.6681811293574947	11.861053229427185	11.931795555069844	0.6043661857070072	0.7202033121362015	6.976599464184989E-4	0.08546780126809539
532000	-6244.431675883635	-6248.877733687809	4.446057804174693	-6248.877733687809	0.17777413503951678	0.7042275687230763	11.439296871897149	11.143927173433475	0.6043661857070072	0.7202033121362015	6.976599464184989E-4	0.08546780126809539
533000	-6246.952479526256	-6250.845281244996	3.8928017187399373	-6250.845281244996	0.18762234151556031	0.7155096258302092	11.313301240505908	11.28002363697355	0.6043661857070072	0.7202033121362015	6.976599464184989E-4	0.1258119837729427
534000	-6246.633254654664	-6250.190249866292	3.556995211628606	-6250.190249866292	0.18540232715428728	0.7306262775600857	8.4292968725544	4.214734371539153	0.6043661857070072	0.7202033121362015	6.976599464184989E-4	0.1258119837729427
535000	-6244.209147292863	-6249.180264306617	4.971117013753862	-6249.180264306617	0.17219387782716583	0.6860715430056314	11.297437328978852	8.533627644406476	0.6043661857070072	0.7202033121362015	6.976599464184989E-4	0.1258119837729427
536000	-6245.200631137273	-6250.133212100358	4.932580963084513	-6250.133212100358	0.1795758090057304	0.705762063126889	11.13659118626876	8.564869469949219	0.5288904083652706	0.7202033121362015	6.976599464184989E-4	0.1258119837729427
537000	-6249.92304929586	-6254.562635421958	4.639586126097548	-6254.562635421958	0.1777407349643254	0.7207003096126334	11.142359275561578	9.334489775830226	0.5288904083652706	0.7202033121362015	6.976599464184989E-4	0.1258119837729427
538000	-6250.945260668875	-6255.93798608818	4.992725419305707	-6255.93798608818	0.18146734369697798	0.7087086101990362	10.671491341011055	7.154536285712504	0.5288904083652706	0.7202033121362015	6.976599464184989E-4	0.1258119837729427
539000	-6245.734362908971	-6250.580257223035	4.845894314064317	-6250.580257223035	0.182007089520077	0.726737932245126	10.416116351169581	6.850639253557392	0.5288904083652706	0.7202033121362015	6.976599464184989E-4	0.1258119837729427
540000	-6250.4564585613125	-6255.123065771965	4.666607210652373	-6255.123065771965	0.1717540276188417	0.7259127485861787	10.554655124509328	7.170524093196556	0.6471418714394056	0.7202033121362015	6.976599464184989E-4	0.1258119837729427
541000	-6248.510142272978	-6256.199370369293	7.689228096316041	-6256.199370369293	0.16100533497497957	0.6815275710332714	11.627577058832165	10.200550002866388	0.6471418714394056	0.7202033121362015	2.635744749298411E-5	0.1258119837729427
542000	-6242.471450710781	-6250.305752900305	7.834302189524154	-6250.305752900305	0.17763091188585783	0.7075915554876259	11.107952175643032	8.508369396613665	0.6471418714394056	0.7202033121362015	2.635744749298411E-5	0.1258119837729427
543000	-6248.54082264355	-6256.53867424598	7.997851602428925	-6256.53867424598	0.17829450052920232	0.6818511704220263	11.41688180045567	8.88597832251761	0.6471418714394056	0.7202033121362015	2.635744749298411E-5	0.1258119837729427
544000	-6246.507911762503	-6254.629592262163	8.12168049966012	-6254.629592262163	0.16281231393770895	0.6792893043929562	10.945266564609074	7.30260251280792	0.6471418714394056	0.7202033121362015	2.635744749298411E-5	0.1258119837729427
545000	-6245.009878415676	-6252.961426547218	7.951548131541621	-6252.961426547218	0.1692855993167064	0.6866074760358741	11.379519929054803	8.909046930452753	0.6471418714394056	0.7202033121362015	2.635744749298411E-5	0.1258119837729427
546000	-6243.271556192813	-6251.31535661765	8.043800424837206	-6251.31535661765	0.16569431474930296	0.6877254306321025	10.778445041378056	7.05602046874164	0.6471418714394056	0.7202033121362015	2.635744749298411E-5	0.1258119837729427
547000	-6246.371171312918	-6253.636742095867	7.2655707829491085	-6253.636742095867	0.17035564750846627	0.6778195835410791	9.789722937169213	5.349125792340368	0.6471418714394056	0.7202033121362015	2.635744749298411E-5	0.18381924111553835
548000	-6245.971692702285	-6253.634985536279	7.663292833994179	-6253.634985536279	0.1743909536707532	0.6876480805426083	10.711032510112595	6.907711274944041	0.6471418714394056	0.7202033121362015	2.635744749298411E-5	0.18381924111553835
549000	-6245.690386201466	-6253.034470332841	7.3440841313748795	-6253.034470332841	0.17632232961609046	0.6990738966423797	10.016964659600294	5.812862531955702	0.6471418714394056	0.7202033121362015	2.635744749298411E-5	0.18381924111553835
550000	-6251.407970153037	-6256.12767160547	4.719701452432663	-6256.12767160547	0.1725524236977886	0.7032610574119953	11.444223685470401	10.8892704565907	0.6471418714394056	0.6377333279894105	2.8596007125446823E-4	0.18381924111553835
551000	-6247.986713163291	-6252.568015898673	4.581302735382165	-6252.568015898673	0.17822319599331948	0.7036473260507731	9.042638383723412	4.669404494530665	0.6471418714394056	0.6377333279894105	2.8596007125446823E-4	0.18381924111553835
552000	-6251.46416653625	-6256.894830963948	5.430664427698085	-6256.894830963948	0.17588196862492186	0.6990626770828795	9.8171720033296	5.531988518528166	0.46295653302403506	0.6377333279894105	2.8596007125446823E-4	0.18381924111553835
553000	-6249.965304622802	-6255.079194142289	5.113889519486882	-6255.079194142289	0.1799718197326335	0.706898390902787	11.394964314030705	10.626783375309182	0.46295653302403506	0.6377333279894105	2.8596007125446823E-4	0.18381924111553835
554000	-6251.2487665191475	-6256.618577042355	5.369810523207949	-6256.618577042355	0.1934352706093681	0.7331025091318177	10.96303227483365	8.895388095722987	0.46295653302403506	0.6377333279894105	2.8596007125446823E-4	0.18381924111553835
555000	-6250.27309586674	-6257.743733018112	7.470637151372365	-6257.743733018112	0.1862643259637192	0.7395542750879225	10.059007382377754	6.2883383352575954	0.46295653302403506	0.6377333279894105	3.311273779346548E-5	0.18381924111553835
556000	-6248.397840147011	-6253.83149739018	5.433657243168879	-6253.83149739018	0.17988446906654365	0.7113061648803335	11.246457113884023	9.451349465437708	0.46295653302403506	0.6377333279894105	2.8662968399469513E-4	0.18381924111553835
557000	-6254.376048270345	-6258.7030984532375	4.327050182893323	-6258.7030984532375	0.19184694152406978	0.7489651361083264	10.93029282777993	11.408666526391947	0.46295653302403506	0.6377333279894105	2.8662968399469513E-4	0.18381924111553835
558000	-6250.23129305378	-6255.929294363474	5.698001309693414	-6255.929294363474	0.166524463195542	0.6731836441944811	10.186641918234463	5.8402699005607595	0.46295653302403506	0.6377333279894105	2.8662968399469513E-4	0.18381924111553835
559000	-6251.5120644648805	-6253.723964993402	2.211900528521081	-6253.723964993402	0.17553141818301118	0.7069041544459662	11.325228263069963	13.049761286590018	0.46295653302403506	0.6377333279894105	0.0019546106740760735	0.18381924111553835
560000	-6251.570799117986	-6255.1295853854135	3.5587862674272137	-6255.1295853854135	0.18827147096443508	0.7570640548475224	10.33077260495113	7.169098692428775	0.46295653302403506	0.6377333279894105	0.0019546106740760735	0.18381924111553835
561000	-6249.494124414675	-6252.632573255726	3.138448841051042	-6252.632573255726	0.17776625662529258	0.7015343517996007	9.104113927004702	4.7208917158225185	0.46295653302403506	0.6377333279894105	0.0019546106740760735	0.18381924111553835
562000	-6249.384060197265	-6254.152544047919	4.768483850653542	-6254.152544047919	0.17779819627504806	0.7120463788810794	9.937642610368794	5.806974821994501	0.46295653302403506	0.6377333279894105	0.0019546106740760735	0.05655753888416813
563000	-6248.380051819872	-6255.069127023456	6.689075203583519	-6255.069127023456	0.18562487357574645	0.7435972657053299	10.952568077539437	9.567061603575958	0.46295653302403506	0.6377333279894105	1.5412205645839801E-4	0.06458758428468842
564000	-6247.228859633086	-6253.60202407081	6.3731644377236645	-6253.60202407081	0.1857118413098683	0.7248529726855679	11.208361976179312	11.24905998053574	0.46295653302403506	0.5734666533270587	1.5412205645839801E-4	0.06458758428468842
565000	-6250.32072541717	-6257.59156892201	7.270843504840062	-6257.59156892201	0.17833090993713518	0.7209142811725502	10.964842496599953	8.377096501158418	0.46295653302403506	0.5734666533270587	1.5412205645839801E-4	0.06458758428468842
566000	-6248.9537250407875	-6254.567687133078	5.613962092290178	-6254.567687133078	0.1799627982130505	0.7472034739109192	8.70132387824971	4.530373111395447	0.46295653302403506	0.5734666533270587	1.5412205645839801E-4	0.1342449439318927
567000	-6250.357844700323	-6256.548618972022	6.190774271699288	-6256.548618972022	0.17587131087639601	0.7149211742075597	10.056876706627005	6.020006679010775	0.6355085339563011	0.5734666533270587	1.5412205645839801E-4	0.1342449439318927
568000	-6248.067132350755	-6254.067811663443	6.000679312687394	-6254.067811663443	0.17759411382531753	0.717631228141515	11.210761311596595	9.65215056296994	0.6355085339563011	0.5734666533270587	1.5412205645839801E-4	0.1342449439318927
569000	-6245.0205644807675	-6252.581314184799	7.5607497040316325	-6252.581314184799	0.17870842418275795	0.7021936965420672	11.175212743385995	8.599916277213916	0.6355085339563011	0.5734666533270587	4.4276833224691454E-5	0.1342449439318927
570000	-6249.0651621967045	-6252.3446311816415	3.279468984936774	-6252.3446311816415	0.18110586921305322	0.7149051997127605	7.084635531759471	3.237915551523952	0.6355085339563011	0.5734666533270587	3.253962797075084E-4	0.1342449439318927
571000	-6249.150521889372	-6253.189239883309	4.038717993937407	-6253.189239883309	0.17562130132703516	0.7165879385484848	11.22802802086408	12.746922740338169	0.6355085339563011	0.5734666533270587	3.253962797075084E-4	0.1342449439318927
572000	-6247.277535839703	-6252.927692197833	5.650156358129825	-6252.927692197833	0.16521761956130204	0.6795145941881386	10.182406336263016	5.888084242998717	0.6355085339563011	0.5734666533270587	3.253962797075084E-4	0.1342449439318927
573000	-6245.287794149634	-6251.077518545847	5.789724396213739	-6251.077518545847	0.16525954177547197	0.6867135509873739	10.971561069531958	7.50708536181515	0.6355085339563011	0.6225970207350148	3.253962797075084E-4	0.1342449439318927
